oylik_daromad_uzs,oylik_xarajat_uzs,sof_foyda_uzs,kredit_miqdori_uzs,kredit_oylik_tolovi,soliq_qarzi_uzs,xodim_soni,biznes_yoshi_yil,kech_tolovlar_soni,sohasi,hudud,foyda_margini,qarz_daromadga_nisbati,xarajat_nisbati,kredit_yuklama,bankrotlik_riski
154720377,128023359,26697018,53866730,1765270,0,35,1,4,Savdo,Viloyat,0.17255010954374808,0.34815536934737434,0.827449890456252,0.011409421526939531,0
117676410,80201759,37474651,209928182,4901927,32457013,48,5,6,Xizmat,Viloyat,0.3184550837334348,1.783944479611504,0.6815449162665652,0.04165598695609426,1
189519493,198199032,-8679539,247476418,12164847,0,47,7,8,Savdo,Toshkent,-0.04579760563204968,1.3058098356141128,1.0457976056320497,0.06418784056160387,1
142919485,96737292,46182193,154289847,5458615,25340353,41,14,4,Savdo,Toshkent,0.32313433679109604,1.0795578153671628,0.676865663208904,0.03819363748756861,1
84753368,69867804,14885564,0,0,42860986,17,13,4,Xizmat,Toshkent,0.17563389339288557,0.0,0.8243661066071144,0.0,0
346964140,233865838,113098302,0,0,63659328,10,7,9,Ishlab chiqarish,Toshkent,0.32596539227367993,0.0,0.6740346077263201,0.0,0
87738027,62180842,25557185,0,0,10219706,39,12,10,Savdo,Viloyat,0.2912897163734945,0.0,0.7087102836265056,0.0,0
81071504,71126513,9944991,482270129,18151405,22299436,35,10,6,Savdo,Toshkent,0.12266937837985589,5.948700902354051,0.8773306216201441,0.22389377406887628,1
278323693,237002317,41321376,498664853,13124421,41409406,54,15,4,Ishlab chiqarish,Toshkent,0.14846517576209367,1.7916723065326674,0.8515348242379063,0.04715524164879488,1
216406370,309184184,-92777814,384322406,11191845,26194597,44,12,7,Savdo,Toshkent,-0.4287203468178871,1.7759292667771287,1.428720346817887,0.05171680020324725,1
248542426,185416382,63126044,39051379,1940478,0,25,0,9,Savdo,Toshkent,0.2539849836341422,0.15712158132712523,0.7460150163658578,0.007807431637446075,0
72479980,57575376,14904604,282168025,6990296,27089398,36,3,6,Savdo,Viloyat,0.20563752914942857,3.893047776779188,0.7943624708505714,0.09644450784892601,1
190644045,149333392,41310653,456608221,16012857,0,26,11,7,Savdo,Viloyat,0.2166899731906129,2.395082526705725,0.7833100268093871,0.08399348114964723,0
48774288,60644975,-11870687,385972722,16553616,41560888,7,14,6,Xizmat,Viloyat,-0.24338001612652962,7.913446568405058,1.2433800161265296,0.339392263399109,1
62143905,58270823,3873082,0,0,68291291,27,13,0,Xizmat,Viloyat,0.06232440655282284,0.0,0.9376755934471772,0.0,0
162617862,160174266,2443596,498876496,18239783,0,63,10,5,Ishlab chiqarish,Toshkent,0.01502661497296035,3.067784128166683,0.9849733850270397,0.11216346578212914,0
70580933,65966500,4614433,211136181,7131290,23940195,16,7,2,Savdo,Viloyat,0.06537789745567688,2.9914053558912292,0.9346221025443231,0.10103706053304792,0
547139947,567533796,-20393849,0,0,32169130,91,14,6,Ishlab chiqarish,Toshkent,-0.037273551514234435,0.0,1.0372735515142344,0.0,1
170457610,209002867,-38545257,0,0,62266449,4,15,4,Xizmat,Toshkent,-0.2261281089181058,0.0,1.2261281089181058,0.0,1
306690418,358869724,-52179306,0,0,47616016,19,12,2,Ishlab chiqarish,Toshkent,-0.170136733779534,0.0,1.170136733779534,0.0,1
50947921,54772770,-3824849,152143965,5973334,60752101,32,11,3,Xizmat,Viloyat,-0.07507370124092011,2.9862644444314026,1.0750737012409202,0.11724392051247783,1
128081822,103448829,24632993,0,0,0,34,8,4,Xizmat,Viloyat,0.19232231877525915,0.0,0.8076776812247408,0.0,0
164122190,159499171,4623019,30623497,1049116,15759331,10,0,2,Savdo,Viloyat,0.02816815325215926,0.18658961959988468,0.9718318467478407,0.006392286137541791,0
242334283,216569043,25765240,206559711,6008552,20603666,51,4,8,Ishlab chiqarish,Viloyat,0.10632106890134072,0.8523751094681061,0.8936789310986593,0.024794477799907493,0
132446985,132992681,-545696,302925789,11950814,0,31,12,6,Xizmat,Toshkent,-0.004120108887340848,2.2871474877287694,1.0041201088873408,0.09023092522642173,1
253855096,211754407,42100689,0,0,22810268,68,0,7,Ishlab chiqarish,Toshkent,0.16584535691180294,0.0,0.8341546430881971,0.0,1
196770123,135631443,61138680,0,0,67130292,99,0,8,Ishlab chiqarish,Toshkent,0.3107111947071355,0.0,0.6892888052928645,0.0,1
163334088,174495659,-11161571,99039039,4029994,0,45,2,7,Savdo,Viloyat,-0.06833583324015009,0.606358661640796,1.06833583324015,0.02467331865225831,1
176346604,141360229,34986375,296280629,6491528,5447604,4,5,3,Savdo,Viloyat,0.19839551319060275,1.6801039672984006,0.8016044868093972,0.03681118803966307,0
155665976,91512128,64153848,0,0,0,29,7,1,Savdo,Viloyat,0.4121250490858709,0.0,0.5878749509141291,0.0,0
202969931,193006768,9963163,0,0,59705189,13,15,9,Savdo,Toshkent,0.049086891594794894,0.0,0.9509131084052052,0.0,1
129107331,122406257,6701074,372350845,13190903,22651991,35,14,3,Savdo,Viloyat,0.051903125470078845,2.8840410696740375,0.9480968745299212,0.10217005415439964,0
134698963,84284219,50414744,103498942,4843855,18097591,11,10,2,Xizmat,Viloyat,0.3742771501514826,0.7683722257015445,0.6257228498485174,0.03596059607377972,0
34983406,44047454,-9064048,194576677,8693049,0,14,2,4,Xizmat,Viloyat,-0.2590956409447382,5.561970638307773,1.2590956409447382,0.24849064153444636,1
40844064,37732709,3111355,0,0,0,50,9,6,Xizmat,Viloyat,0.07617643043552179,0.0,0.9238235695644782,0.0,0
153572925,196197918,-42624993,259313865,10837776,8674690,20,5,5,Savdo,Toshkent,-0.2775553894021358,1.688538946562358,1.2775553894021359,0.07057087699540789,1
101130291,116587998,-15457707,201206043,6399612,14996346,4,4,6,Xizmat,Viloyat,-0.15284942668660964,1.989572471417095,1.1528494266866096,0.06328086211083878,1
408822260,238264111,170558149,484760727,13982393,13531747,59,11,6,Ishlab chiqarish,Toshkent,0.41719389007829466,1.1857493449598366,0.5828061099217053,0.034201643031864265,0
202992954,177252550,25740404,186123729,7758655,25201603,10,10,10,Ishlab chiqarish,Toshkent,0.12680442100468176,0.9168974850230516,0.8731955789953182,0.038221302006374074,0
188064740,144967851,43096889,0,0,22462376,73,12,5,Ishlab chiqarish,Viloyat,0.22915985739804282,0.0,0.7708401426019572,0.0,0
150361841,180791816,-30429975,0,0,6047243,37,14,3,Xizmat,Toshkent,-0.20237830820387467,0.0,1.2023783082038746,0.0,0
118679024,139242227,-20563203,128227295,5217197,34563664,46,2,5,Xizmat,Toshkent,-0.17326737537039402,1.080454579741067,1.173267375370394,0.04396056543235475,1
69141050,51838950,17302100,477989503,13221540,0,8,11,10,Xizmat,Toshkent,0.25024352392681337,6.913252011648652,0.7497564760731866,0.19122561777699354,0
149879345,145885948,3993397,375018390,7682641,32153121,21,13,8,Xizmat,Viloyat,0.026644078275095212,2.5021352341778647,0.9733559217249048,0.051258837566977626,1
28380470,33376416,-4995946,0,0,0,37,15,7,Xizmat,Viloyat,-0.17603464636068394,0.0,1.1760346463606839,0.0,1
101665194,95296541,6368653,181714604,4032387,22737898,30,6,8,Savdo,Viloyat,0.06264339592958432,1.7873826513329625,0.9373566040704157,0.03966339748488554,1
178591345,139078273,39513072,0,0,0,17,13,3,Savdo,Viloyat,0.22124852690929675,0.0,0.7787514730907033,0.0,0
159897766,170815308,-10917542,0,0,0,44,10,2,Ishlab chiqarish,Viloyat,-0.0682782647507408,0.0,1.0682782647507407,0.0,0
66014629,81236703,-15222074,111768032,4442221,0,28,3,4,Savdo,Toshkent,-0.23058637502908635,1.6930797566097053,1.2305863750290864,0.06729146353302994,1
29507396,19355102,10152294,0,0,79925127,14,7,6,Savdo,Viloyat,0.34405929957357134,0.0,0.6559407004264287,0.0,0
123502926,89987810,33515116,36730148,836916,64004284,47,1,8,Xizmat,Viloyat,0.2713710280839824,0.2974030590983731,0.7286289719160176,0.006776487222659,1
70253473,86766716,-16513243,161435038,4153632,4046439,31,3,4,Savdo,Toshkent,-0.23505233684319066,2.2978940557145124,1.2350523368431907,0.05912351123196429,1
15843532,11987430,3856102,146742108,7098202,29069444,42,3,4,Xizmat,Toshkent,0.24338651255288277,9.261956740454085,0.7566134874471172,0.4480189139643862,1
513236658,490777807,22458851,247487098,5286592,0,77,7,0,Ishlab chiqarish,Toshkent,0.04375924955851458,0.4822085370215313,0.9562407504414854,0.010300495721800137,0
149544559,192486627,-42942068,282557731,11922658,54944635,58,4,2,Ishlab chiqarish,Toshkent,-0.28715232628423476,1.889455108828132,1.2871523262842348,0.07972645798500766,1
234968245,228070301,6897944,0,0,0,20,13,6,Savdo,Toshkent,0.02935692012339795,0.0,0.970643079876602,0.0,0
17050220,21291044,-4240824,0,0,33120525,25,11,9,Xizmat,Viloyat,-0.24872547099099016,0.0,1.24872547099099,0.0,1
28459021,20438644,8020377,177691893,6029618,14927667,9,5,9,Savdo,Toshkent,0.2818219572626901,6.243780943834997,0.7181780427373099,0.2118701834472802,0
129412275,157293577,-27881302,56237853,2739186,0,31,0,7,Xizmat,Viloyat,-0.21544557500438039,0.4345635141643248,1.2154455750043804,0.021166353809945773,1
170261409,202895649,-32634240,150889559,4295673,0,15,6,4,Savdo,Toshkent,-0.1916713845590224,0.8862228962289393,1.1916713845590223,0.02522986873672589,1
224715498,248217599,-23502101,188755456,7043412,9949835,59,5,5,Ishlab chiqarish,Viloyat,-0.10458602637188824,0.8399752472791173,1.1045860263718883,0.03134368596152634,1
362795137,339578384,23216753,220357369,4632665,0,55,4,5,Ishlab chiqarish,Toshkent,0.06399411301921613,0.6073878796230943,0.9360058869807839,0.012769369066818555,0
290417471,388043480,-97626009,58735335,1971341,60413307,38,0,8,Ishlab chiqarish,Viloyat,-0.3361574930869087,0.20224449582098317,1.3361574930869087,0.006787955949110238,1
212560818,211551052,1009766,200029466,6046788,17352925,43,14,1,Savdo,Viloyat,0.004750480401331538,0.9410458045941468,0.9952495195986685,0.028447331248038384,0
82653212,85660145,-3006933,0,0,4173696,19,10,1,Ishlab chiqarish,Viloyat,-0.03638011067252898,0.0,1.036380110672529,0.0,0
103509591,101571115,1938476,0,0,0,10,9,10,Savdo,Viloyat,0.01872750129985539,0.0,0.9812724987001447,0.0,0
146462904,163142046,-16679142,125230364,4531299,0,24,7,2,Savdo,Toshkent,-0.11387963466844819,0.8550312780907308,1.1138796346684483,0.030938202618186514,0
538949483,538731748,217735,90815901,3289773,0,40,3,0,Ishlab chiqarish,Toshkent,0.0004039989031773503,0.16850540517171253,0.9995960010968227,0.006104047046650567,0
122294605,136666509,-14371904,0,0,46866419,36,12,10,Xizmat,Viloyat,-0.11751870820466692,0.0,1.117518708204667,0.0,1
47438052,31995707,15442345,230171365,10033028,22679002,38,9,3,Savdo,Toshkent,0.3255265414355547,4.852040825791076,0.6744734585644453,0.211497470427327,0
105986810,73344070,32642740,0,0,0,44,7,4,Xizmat,Toshkent,0.3079887016129649,0.0,0.6920112983870351,0.0,0
195542096,131699118,63842978,454561057,13166209,66323308,40,10,7,Savdo,Toshkent,0.3264922454344562,2.3246199478193175,0.6735077545655438,0.06733183938050863,1
84500248,121628579,-37128331,118572474,2772832,58582374,11,4,7,Savdo,Viloyat,-0.4393872429818194,1.403220426051294,1.4393872429818193,0.03281448357406004,1
62468544,60253222,2215322,456971167,20609981,0,41,9,1,Savdo,Toshkent,0.035463000386242394,7.315220393162997,0.9645369996137576,0.32992574630841404,0
178777505,197375605,-18598100,234888315,5283296,4393392,36,8,9,Ishlab chiqarish,Viloyat,-0.10402930726659375,1.31385833469373,1.1040293072665937,0.029552353356760406,1
218438929,168276741,50162188,361918897,13824880,0,39,15,1,Savdo,Viloyat,0.22963941560068718,1.6568424806733968,0.7703605843993128,0.06328945148783438,0
159685198,127530846,32154352,212082878,6925540,78203558,10,3,5,Ishlab chiqarish,Toshkent,0.20136088004850644,1.3281311020449122,0.7986391199514936,0.04336995593041754,1
166005983,166512402,-506419,0,0,0,41,14,5,Xizmat,Toshkent,-0.0030506069169808176,0.0,1.003050606916981,0.0,1
18847905,18289059,558846,269679103,10919401,12823858,29,3,0,Xizmat,Viloyat,0.029650298003942612,14.308173932328287,0.9703497019960574,0.5793429561534823,0
55985074,40828377,15156697,272808624,11621531,27204945,6,10,5,Xizmat,Viloyat,0.2707274621089185,4.8728813683447125,0.7292725378910815,0.20758266748026447,1
309775377,211259240,98516137,267999976,10501378,0,38,11,7,Ishlab chiqarish,Toshkent,0.3180244277452691,0.8651429258045903,0.6819755722547309,0.03389997649813206,0
116861454,114327213,2534241,0,0,50839153,45,11,10,Xizmat,Viloyat,0.021685858880379837,0.0,0.9783141411196201,0.0,1
311379307,239012958,72366349,456047516,20780381,5891076,73,9,5,Ishlab chiqarish,Toshkent,0.23240577447877742,1.464604441424876,0.7675942255212226,0.06673655099373704,0
50076555,59565779,-9489224,0,0,11866142,3,12,3,Savdo,Viloyat,-0.18949434520805195,0.0,1.189494345208052,0.0,0
68427151,65960448,2466703,115861104,5359048,0,23,4,0,Ishlab chiqarish,Viloyat,0.03604860006519926,1.6932036816789289,0.9639513999348007,0.07831756724753892,0
232087304,227802487,4284817,203207586,5198403,18400368,41,9,9,Savdo,Toshkent,0.01846209131715365,0.8755652829678267,0.9815379086828463,0.02239848070276175,1
233799516,271926260,-38126744,226006723,8183946,0,46,12,3,Ishlab chiqarish,Viloyat,-0.16307452065041914,0.9666689087585622,1.1630745206504192,0.03500411865694367,0
173769652,138154865,35614787,243302048,7408616,73282932,15,4,7,Savdo,Viloyat,0.20495401003622887,1.4001411938144412,0.7950459899637711,0.042634694348124724,1
377074967,391348631,-14273664,0,0,60096196,88,8,0,Ishlab chiqarish,Toshkent,-0.037853650465213724,0.0,1.0378536504652138,0.0,1
36929508,24063444,12866064,0,0,24944851,28,11,2,Xizmat,Toshkent,0.3483952182628591,0.0,0.651604781737141,0.0,0
106772113,96761810,10010303,405939843,9875295,75722727,21,12,0,Savdo,Viloyat,0.09375390931899981,3.801927596955958,0.9062460906810001,0.09248945930291742,0
400267018,263331099,136935919,91104791,2952828,0,36,1,9,Ishlab chiqarish,Viloyat,0.3421114227303135,0.2276100375574787,0.6578885772696865,0.007377145423458298,0
258891355,269209708,-10318353,158328547,5893002,23996632,25,5,7,Savdo,Toshkent,-0.03985591948406311,0.6115636692465068,1.039855919484063,0.022762451840077857,1
42048497,30136720,11911777,74356355,1898837,0,23,4,10,Xizmat,Toshkent,0.28328662972186613,1.7683475107326667,0.7167133702781339,0.04515826094806671,0
31860162,34516195,-2656033,199553012,4345144,0,1,2,8,Xizmat,Viloyat,-0.0833653325428791,6.2634023015953275,1.0833653325428791,0.1363817296346453,1
130679316,102769626,27909690,0,0,42648819,40,0,7,Savdo,Viloyat,0.21357389106628014,0.0,0.7864261089337199,0.0,1
